user_id,position_id,company_id,rating
3033,16,9,1
3034,16,9,1
3035,406,9,1
3036,234,182,1
3037,16,94,1
3038,34,9,1
3039,16,9,1
3040,16,9,1
3041,59,9,1
3042,70,9,1
3043,16,9,1
3044,16,9,1
3045,16,9,1
3046,16,9,1
3047,59,316,1
3048,16,9,1
3049,16,1070,1
3050,16,9,1
3051,16,9,1
3052,16,9,1
3053,16,9,1
3054,16,9,1
3055,59,9,1
3056,406,9,1
3057,16,9,1
3058,16,9,1
3059,16,9,1
3060,16,9,1
3061,16,9,1
3062,16,9,1
3063,16,9,1
3064,147,9,1
3065,16,9,1
3066,16,9,1
3067,16,9,1
3068,71,9,1
3069,20224,9,1
3070,16,9,1
3071,71,9,1
3072,147,9,1
3073,16,9,1
3074,16,9,1
3075,406,9,1
3076,16,9,1
3077,16,9,1
3078,577,9,1
3079,16,9,1
3080,147,9,1
3081,406,9,1
3082,16,9,1
3083,16,9,1
3084,16,728,1
3085,227,9,1
3086,16,9,1
3087,16,9,1
3088,16,3485,1
3089,34,9,1
3090,16,9,1
3091,71,9,1
3092,16,9,1
3093,16,74,1
3094,147,9,1
3095,406,9,1
3096,16,14,1
3097,577,9,1
3098,147,9,1
3099,16,9,1
3100,70,9,1
3101,16,9,1
3102,16,139,1
3103,16,9,1
3104,59,74,1
3105,147,9,1
3106,84,58,1
3107,16,9,1
3108,16,9,1
3109,59,9,1
3110,147,9,1
3111,16,9,1
3112,20443,12266,1
3113,59,74,1
3114,9006,9,1
3115,70,9,1
3116,59,9,1
3117,16,9,1
3118,16,9,1
3119,16,9,1
3120,147,9,1
3121,16,9,1
3122,65,9,1
3123,147,9,1
3124,406,9,1
3125,772,9,1
3126,16,9,1
3127,16,9,1
3128,16,9,1
3129,16,9,1
3130,16,9,1
3131,16,9,1
3132,7548,14,1
3133,16,9,1
3134,772,9,1
3135,16,9,1
3136,147,9,1
3137,20589,9,1
3138,59,93,1
3139,19,866,1
3140,16,9,1
3141,16,9,1
3142,16,9,1
3143,16,9,1
3144,59,9,1
3145,19070,9,1
3146,16,9,1
3147,147,9,1
3148,16,9,1
3149,16,9,1
3150,406,9,1
3151,16,9,1
3152,16,9,1
3153,16,9,1
3154,147,9,1
3155,16,9,1
3156,16,9,1
3157,16,58,1
3158,147,9,1
3159,16,9,1
3160,20684,9,1
3161,20697,9,1
3162,147,9,1
3163,16,9,1
3164,16,9,1
3165,406,9,1
3166,16,9,1
3167,16,94,1
3168,59,9,1
3169,16,9,1
3170,34,9,1
3171,16,9,1
